Latitude,Longitude
5.13697,-73.967455
5.035372,-73.814635
4.903882,-73.295692
4.72588,-73.486394
4.581115,-73.699874
3.75625,-74.884934
-8.740355,-63.468165
-15.39899,-71.28473
-15.723692,-70.707009
-17.228616,-65.892352
-17.528885,-66.085905
-21.60071,-64.728125
-25.267318,-65.331847
-26.616087,-65.194677
-27.524193,-64.886793
-27.660034,-65.765367
-30.495995,-71.094577
-30.706756,-71.031312
-30.768757,-64.752076
-30.855732,-66.270612
-31.011435,-71.091122
-31.373653,-64.432522
-31.472731,-68.652198
-31.817732,-64.502163
-31.86875,-65.034019
-32.168074,-64.245401
-32.181286,-64.422954
-32.227184,-64.640221
-32.810417,-65.464583
-32.99357,-69.131222
-33.113124,-66.003663
-33.299523,-68.723573
-33.663621,-70.084282
-34.043897,-71.584375
-34.583584,-69.037062
-34.601534,-68.642708
-34.835471,-68.518842
-35.027802,-68.680208
-35.674069,-71.34355
-36.01651,-70.557314
-36.29518,-71.409115
-38.210399,-67.193765
-38.578675,-68.688972
-38.585588,-68.4897
-39.106312,-68.589656
-39.2701,-68.757972
-40.014586,-69.989586
-40.191176,-69.989287
-40.586279,-70.753766
-43.109178,-71.653279
-43.698871,-66.485618
50.076293,-56.922962
49.196212,-57.261458
49.042687,-57.140625
48.763573,-56.598742
48.355341,-57.117708
48.328373,-56.165801
48.177101,-56.235433
48.165993,-56.77958
48.161963,-57.33125
48.106705,-57.304962
47.920157,-55.95523
5.060093,-53.047917
4.98429,-54.999153
0.902189,-51.261334
-1.914499,-59.477151
-2.817134,-54.299844
-3.832791,-49.647234
-10.69973,-47.793965
-13.395155,-48.147113
-13.836896,-48.303687
-14.87336,-55.783711
-15.668833,-47.956366
-15.777225,-48.230716
-15.797829,-47.786177
-16.210069,-47.322988
-17.988426,-48.529932
-18.215177,-45.268872
-18.407776,-49.096387
-18.446974,-47.984377
-18.503429,-49.485275
-18.911496,-48.038706
-19.017154,-50.499679
-19.129517,-47.696299
-19.867125,-50.345936
-19.990204,-47.755162
-20.027008,-47.435526
-20.027691,-48.217709
-20.13125,-48.56764
-20.152544,-47.27703
-20.285484,-47.06298
-20.313631,-49.188073
-20.37291,-51.377077
-20.66689,-51.300123
-20.668972,-46.313563
-20.672917,-53.56875
-20.772788,-51.618652
-21.118108,-50.20033
-21.14375,-45.034364
-21.298021,-49.780896
-21.577825,-46.622917
-21.760417,-48.989197
-22.153695,-48.751012
-22.471582,-52.958685
-22.520103,-48.533827
-22.545367,-52.000184
-22.60225,-52.868501
-22.664577,-51.356229
-22.701457,-47.271306
-22.900808,-49.994792
-22.939583,-50.246875
-22.943696,-50.517133
-22.952088,-46.443544
-23.131401,-49.732019
-23.174141,-46.392083
-23.193125,-46.027676
-23.212197,-49.229344
-23.331515,-46.676958
-23.365001,-45.659031
-23.373508,-45.868093
-23.389216,-46.992473
-23.52679,-45.955088
-23.573535,-46.277104
-23.58125,-45.971402
-23.603876,-46.088542
-23.612356,-47.397407
-23.627325,-46.196861
-23.673676,-46.726966
-23.7069,-46.676824
-23.857686,-46.470027
-23.940295,-47.193039
-24.014503,-47.255453
-25.14063,-48.871824
-25.374402,-54.969896
-25.405427,-54.594792
-25.457823,-54.631688
-25.530776,-49.389292
-25.534537,-53.009057
-25.542197,-53.488542
-25.610142,-52.614328
-25.75626,-52.085417
-25.794052,-52.114834
-25.823999,-49.064583
-25.877605,-54.556168
-26.009197,-51.667097
-26.653887,-52.541851
-27.115933,-50.169044
-27.393989,-56.626364
-27.525972,-51.78948
-27.553052,-52.738489
-27.820046,-50.48125
-28.350331,-52.214867
-28.555233,-52.542708
-29.014228,-53.188468
-29.259051,-53.236458
-29.447655,-53.287721
-30.825614,-51.849514
-31.271498,-57.942885
-32.829512,-56.420339
-32.873885,-56.804575
-33.056259,-57.443742
-34.681512,-58.861164
-3.173108,-40.862368
-3.506262,-40.27882
-3.744122,-39.356769
-3.78024,-40.498475
-3.799619,-40.255136
-3.805919,-39.259631
-4.06537,-39.455911
-4.211519,-40.448071
-4.216214,-40.067886
-4.332993,-41.725171
-4.83856,-39.141268
-4.973314,-39.061709
-5.065452,-44.665625
-5.19855,-39.314853
-5.331242,-38.924395
-5.38223,-38.461807
-5.58064,-39.403648
-5.635385,-35.656791
-5.648208,-36.931836
-5.669958,-36.880208
-5.697905,-38.953337
-5.729551,-39.649442
-5.905893,-40.255769
-6.145734,-38.189112
-6.239583,-38.927083
-6.305817,-39.432858
-6.401447,-38.957628
-6.422699,-36.602106
-6.493176,-37.0649
-6.649305,-37.201042
-6.752165,-43.568828
-6.845443,-38.311611
-6.98584,-40.355841
-6.987045,-38.453524
-7.024222,-37.946875
-7.067919,-36.346414
-7.074329,-37.985654
-7.094065,-40.587682
-7.105094,-39.328619
-7.178264,-38.161536
-7.319069,-38.231051
-7.486455,-36.140918
-7.515693,-38.047969
-7.643984,-38.896875
-7.661247,-43.090625
-7.672783,-36.899817
-7.894196,-35.340625
-7.946525,-38.282818
-7.972189,-38.323607
-8.226872,-39.897917
-8.504456,-37.701042
-8.543243,-40.169866
-9.002083,-42.428222
-9.142167,-38.311892
-9.356126,-38.210531
-9.415353,-38.208063
-9.42266,-40.824117
-9.614352,-37.814578
-9.881708,-39.040928
-10.651812,-39.723748
-11.253571,-39.096875
-11.460394,-42.345561
-11.521958,-40.045319
-12.584099,-38.999156
-12.672646,-38.381241
-12.831208,-38.327487
-12.8934,-38.385157
-13.567713,-41.821875
-13.868135,-40.236724
-14.228343,-39.465327
-14.284019,-42.680191
-14.831249,-42.806251
-15.521803,-41.511686
-15.827091,-43.260094
-15.96913,-39.590092
-16.113403,-42.280144
-16.769043,-43.663501
-17.252887,-44.469882
-19.501358,-40.915547
-19.918708,-44.167914
-19.977083,-44.34375
-20.145494,-44.257901
-20.239707,-44.756383
-21.327666,-44.61514
-21.582835,-43.527855
-22.138187,-42.097593
-22.527928,-44.567049
-22.598905,-42.265364
-22.702364,-43.882501
65.218399,-19.681266
64.592832,-18.568668
64.345985,-18.796099
64.193989,-19.547937
64.187265,-19.221479
64.160417,-19.100853
16.218641,-16.413458
58.029727,-4.415402
57.73613,-4.781242
57.696831,-4.778716
57.64712,-4.911432
57.58511,-4.697846
57.514567,-4.67037
57.409027,-4.995427
57.335827,-4.956955
57.305263,-4.868924
57.143048,-5.00337
57.125772,-4.974391
57.078731,-4.849063
57.071245,-5.186944
56.91835,-4.985139
56.890511,-4.671653
56.854537,-4.712115
56.732814,-4.441148
56.719262,-3.827987
56.716202,-3.221392
56.700238,-4.862767
56.584617,-4.43146
56.543299,-4.519378
56.524683,-4.278611
56.435518,-4.066321
56.418993,-3.91858
56.399036,-5.142261
56.372493,-5.235452
56.339388,-4.968649
56.262273,-4.765651
56.248026,-4.65179
56.241382,-4.373078
56.233002,-4.440636
56.229258,-4.264116
56.081637,-5.345246
56.046121,-4.130489
56.003749,-5.096359
55.493801,-3.253347
55.491815,-3.417108
55.486073,-3.57999
55.363501,-3.614583
55.283815,-4.395528
55.250452,-4.464583
55.18539,-2.461541
55.053451,-4.277917
54.860417,-1.960417
54.657453,-2.290119
54.585292,-2.128454
54.560884,-2.111909
54.559544,-3.069426
54.534414,-2.770586
54.500173,-8.172401
54.188256,-1.899386
54.128576,-6.001042
54.110189,-1.78679
54.074839,-1.91358
53.987077,-2.430557
53.431392,-1.74403
53.403977,-1.741495
53.366513,-1.702756
53.151235,-3.890736
53.122712,-6.580034
53.077723,-3.539526
53.062903,-3.561956
53.053498,-1.638389
52.947626,-3.673025
52.805802,-1.893918
52.764583,-3.45625
52.762213,-8.477214
52.659217,-0.607705
52.473726,-3.602533
52.461224,-3.836458
52.319772,-1.338547
52.317425,-0.89231
52.307497,-3.621875
52.289937,-0.286013
52.26713,-3.57861
52.260928,-3.659375
52.123575,-3.764583
51.946037,-3.699833
51.897455,-8.865629
51.875338,-3.302083
51.350544,-2.618405
51.054576,-3.475591
50.689914,-4.235247
50.511542,-4.569227
50.184299,-5.199052
48.576911,-1.232292
48.354495,-3.878951
48.195214,-3.017207
46.772063,-0.194456
46.514154,-0.782357
46.461382,-0.202596
43.476871,-6.721875
43.461095,-7.827105
43.40548,-8.00974
43.385655,-6.827365
43.281609,-8.296299
43.234752,-6.849185
43.217602,-5.423058
43.214763,-1.877146
43.159272,-3.284375
43.131019,-4.390625
43.095402,-8.494937
43.093173,-3.997244
42.989306,-9.009166
42.986973,-1.155995
42.970673,-4.05101
42.973837,-1.514503
42.957909,-2.652071
42.935751,-5.08133
42.93125,-5.289583
42.931526,-2.615625
42.91875,-9.100911
42.908059,-4.529495
42.901881,-4.734651
42.866528,-4.528978
42.865541,-8.796254
42.861931,-4.827526
42.85709,-8.188263
42.849876,-5.862681
42.835677,-6.450762
42.802939,-1.361501
42.795525,-4.287292
42.752324,-0.314441
42.707237,-1.944179
42.682448,-0.316038
42.661794,-7.422292
42.630423,-7.714655
42.6152,-1.180868
42.577705,-6.558713
42.465948,-7.724354
42.413775,-7.647362
42.400365,-8.194868
42.384647,-0.734375
42.361097,-7.851949
42.346874,-8.488453
42.309415,-7.038542
42.305273,-3.36729
42.294261,-8.114583
42.26308,-3.340635
42.260417,-7.389583
42.242332,-7.165632
42.197763,-7.248227
42.174236,-2.673754
42.156127,-2.914583
42.155975,-8.191898
42.144464,-6.946663
42.114298,-7.211221
42.111159,-0.664616
42.103443,-6.992007
42.088145,-2.608915
42.019466,-6.460826
41.993569,-6.274027
41.977066,-6.143805
41.944203,-8.033467
41.92527,-7.942014
41.875379,-2.703681
41.873641,-8.201075
41.812918,-8.352286
41.76988,-7.9504
41.76505,-8.206115
41.741482,-7.858489
41.692565,-8.088346
41.676812,-7.982292
41.652118,-8.229546
41.587226,-8.13797
41.577646,-1.759375
41.576601,-6.184375
41.557903,-6.890625
41.528001,-5.984164
41.525641,-3.555577
41.492692,-6.266045
41.492598,-6.084095
41.389487,-2.192028
41.379466,-6.347917
41.335417,-3.880208
41.301486,-6.46812
41.273894,-6.321672
41.262811,-1.799329
41.213409,-6.684418
41.158988,-7.373958
41.146934,-8.643203
41.146553,-7.739045
41.135019,-7.112897
41.118299,-7.776611
41.097268,-8.259579
41.086608,-8.130276
41.052416,-2.938821
41.048437,-6.802083
41.01125,-3.023734
41.006287,-3.297897
40.992853,-3.573604
40.984709,-7.535827
40.983956,-3.649166
40.983717,-0.694209
40.949518,-3.562725
40.944696,-3.777092
40.936327,-3.197917
40.913686,-0.211912
40.913032,-3.474635
40.839572,-2.617708
40.767471,-0.317708
40.757019,-3.623316
40.722917,-4.698058
40.715138,-4.007292
40.707824,-3.817957
40.664436,-5.598958
40.614739,-4.224035
40.540493,-3.790625
40.53508,-4.048706
40.52959,-6.480826
40.492577,-2.747713
40.424278,-4.536668
40.399017,-2.780971
40.373835,-4.312151
40.363312,-1.207101
40.363058,-2.817377
40.341317,-8.196294
40.336018,-4.251042
40.331228,-7.089523
40.310312,-8.246639
40.262049,-7.142286
40.244618,-8.164656
40.223405,-6.131264
40.136391,-6.632292
40.127557,-6.576222
40.108871,-5.321504
40.099697,-6.250281
40.090633,-7.858512
40.086891,-0.549716
40.061619,-6.042144
40.046967,-5.140625
40.030957,-0.160542
40.011581,-0.230208
39.94865,-7.197161
39.919014,-8.130812
39.851383,-8.217503
39.83992,-5.990113
39.840063,-4.289875
39.833405,-5.984787
39.797405,-4.086249
39.786652,-5.730208
39.778054,-5.609352
39.776076,-5.089398
39.731623,-6.884572
39.728128,-1.099011
39.668774,-0.914915
39.665634,-7.538448
39.648905,-3.652627
39.568792,-2.110464
39.565563,-7.809999
39.54476,-1.500989
39.543873,-8.318332
39.543331,-7.800984
39.488054,-6.296313
39.377091,-5.014571
39.369436,-4.252123
39.343892,-0.865245
39.274064,-5.162173
39.276303,-0.852134
39.268856,-5.493637
39.259455,-0.91875
39.241079,-1.036672
39.238469,-0.92648
39.194798,-5.644792
39.15304,-6.865625
39.145415,-5.185864
39.135465,-0.656286
39.13125,-3.938122
39.060261,-3.992708
39.059879,-3.005485
39.056222,-8.172799
39.019324,-7.975551
38.999783,-7.145705
38.987081,-5.537995
38.938435,-0.477083
38.918908,-5.477024
38.910417,-5.410417
38.813516,-0.35625
38.785073,-6.268785
38.762158,-3.7878
38.700122,-7.925704
38.693923,-3.273346
38.681885,-0.194298
38.557192,-3.627083
38.540623,-7.606297
38.535726,-0.265281
38.531116,-6.123031
38.51452,-7.713542
38.50625,-1.86875
38.419664,-8.391994
38.38884,-2.210504
38.364588,-1.77777
38.364625,-2.913749
38.341374,-1.647532
38.281419,-7.910281
38.260202,-5.223792
38.24933,-8.292398
38.227111,-3.972909
38.221439,-1.599291
38.195262,-7.494792
38.189636,-2.260219
38.186308,-8.114184
38.181757,-3.569603
38.172622,-2.794793
38.169533,-1.736458
38.165304,-3.992548
38.164583,-3.477083
38.161916,-3.804723
38.102054,-1.089629
38.087206,-4.924866
38.088874,-3.50933
38.068678,-4.247901
38.043831,-4.671874
38.030025,-0.869792
37.985971,-5.953088
37.956246,-4.626106
37.931243,-8.080138
37.908097,-6.45032
37.903617,-5.209026
37.902016,-8.762865
37.88997,-1.390625
37.860799,-2.647621
37.844229,-5.348958
37.843772,-8.620163
37.806525,-1.965805
37.803789,-2.786774
37.800549,-6.282364
37.770029,-5.68427
37.765597,-2.901042
37.752289,-5.485757
37.735134,-1.819964
37.726342,-8.285417
37.717983,-6.090377
37.713694,-6.805631
37.668654,-6.186606
37.638288,-4.225859
37.559843,-7.518855
37.561014,-2.954286
37.535417,-6.284375
37.515226,-8.439583
37.462065,-6.982308
37.369417,-7.261458
37.328742,-1.898958
37.311555,-3.257711
37.277083,-7.511719
37.277319,-4.384305
37.26559,-8.38267
37.238819,-8.38125
37.203314,-8.699186
37.159382,-3.477083
37.129352,-5.242497
37.042392,-5.754645
36.996179,-3.895287
36.942965,-4.803055
36.944874,-4.800641
36.931061,-4.80355
36.915949,-3.540183
36.878082,-3.025764
36.862126,-4.163876
36.861264,-3.496226
36.854553,-5.38886
36.793809,-5.759233
36.667784,-5.783756
36.662081,-5.562922
36.536524,-4.961514
36.377117,-5.739531
36.310302,-5.465133
36.30252,-5.774006
36.233194,-5.544934
35.684141,-5.386293
35.639683,-5.730555
35.568075,-5.492708
35.44654,-5.407076
35.401272,-0.255863
35.277014,-0.064632
35.245669,-5.291535
35.154292,-6.099377
35.12567,-0.039583
35.096832,-3.805208
35.094774,-1.135429
34.942247,-5.837829
34.88125,-1.648327
34.734752,-2.805208
34.710496,-1.501383
34.661197,-2.940765
34.611597,-4.572919
34.59401,-5.193197
34.159808,-4.747964
34.043639,-5.905295
33.934641,-6.747917
33.930336,-4.676228
33.501905,-7.331191
32.730353,-2.566971
32.725694,-7.925424
32.4729,-7.635382
32.324042,-9.186458
32.105745,-6.462684
31.995304,-4.461314
31.84316,-7.076042
31.815268,-6.821715
31.663804,-7.256812
31.643115,-7.260727
31.511864,-2.771184
31.354407,-8.136903
30.914573,-6.760788
30.694654,-8.137799
30.677083,-9.20222
30.623181,-7.298189
29.844321,-9.492913
16.160273,-12.663459
14.181678,-0.744975
14.112679,-1.618023
14.04816,-0.016359
13.818846,-2.658786
13.781403,-2.068261
13.724535,-1.195526
13.681241,-6.089587
13.624178,-2.444092
13.588491,-2.43594
13.44262,-1.951104
13.426939,-1.573121
13.32371,-0.511584
13.309801,-1.516385
13.302648,-0.278189
13.263709,-0.219792
13.260924,-1.102138
13.21073,-1.28125
13.193721,-10.426733
13.178268,-1.161517
13.127713,-0.794792
13.09699,-1.218257
13.091498,-1.069801
12.980246,-0.132292
12.957561,-0.455662
12.943656,-0.23542
12.902029,-0.827162
12.823714,-1.044792
12.753059,-3.43278
12.697917,-0.176042
12.622072,-0.07846
12.585309,-1.401016
12.534273,-0.002753
12.494212,-1.40278
12.307453,-0.826777
12.227676,-1.352083
12.199169,-0.394182
12.191002,-1.403681
12.161918,-2.371158
12.147492,-1.418053
12.114583,-1.364726
12.080635,-2.028338
12.052065,-1.404612
11.735711,-1.352191
11.664597,-1.044174
11.637703,-8.229997
11.47429,-0.553016
11.118181,-0.961489
10.870365,-4.621252
10.87019,-1.149671
10.869909,-0.852083
10.770167,-4.92168
10.678966,-5.098328
10.619504,-4.557564
10.590938,-5.356683
10.532128,-12.663237
10.449642,-6.416535
10.00749,-12.994792
9.927486,-13.099224
9.823219,-6.42001
9.742761,-5.177636
9.585637,-5.585067
9.575396,-5.629534
9.568422,-1.022635
9.565742,-5.259304
9.494227,-5.619862
9.468018,-6.564683
9.339896,-5.656856
9.336551,-6.261536
9.297818,-5.728043
8.364379,-13.202455
8.093532,-2.854996
7.711836,-5.225681
7.031395,-5.471695
6.835385,-1.721123
6.475969,-10.667107
6.243956,-7.043623
6.231427,-5.082625
5.702754,-0.057292
5.6078,-3.169794
5.582583,-3.160768
5.571487,-0.344995
5.312843,-1.029024
67.36221,14.886242
66.771646,14.140625
66.259225,14.916086
66.177765,14.505438
66.092305,14.544792
65.936468,13.878125
65.856436,12.907292
65.543458,14.977095
65.131749,12.9823
65.008925,13.536645
64.824883,14.995652
64.707673,14.195439
64.566485,14.119028
64.508061,14.141058
64.279328,11.903814
63.862072,13.370132
63.753652,13.536748
63.772282,13.066937
63.458563,11.944792
63.405399,13.367863
63.304385,14.466914
63.190556,13.621704
62.99696,11.832014
62.987698,9.132703
62.934011,9.13125
62.929606,12.152083
62.825769,9.703125
62.760741,13.713542
62.598771,10.398441
62.549509,10.134364
62.522917,13.105007
62.508717,8.481515
62.403783,12.959497
62.398462,8.539583
62.201972,7.490827
62.027321,14.280768
61.909667,7.777081
61.770363,7.446875
61.607641,7.938542
61.477109,7.185003
61.407936,13.720517
61.08573,9.972997
61.019169,5.819925
60.985541,6.586864
60.977813,5.710308
60.972205,8.070194
60.952842,12.540952
60.951706,5.686953
60.935389,6.152427
60.912817,6.312221
60.891123,6.142352
60.883205,5.842066
60.87579,6.174469
60.767736,7.216048
60.853806,5.645297
60.834936,8.388278
60.813533,7.644792
60.732985,8.00984
60.731156,12.685351
60.671129,7.933851
60.552752,7.11875
60.527881,7.258003
60.455925,5.957829
60.445113,6.359375
60.433005,8.733608
60.407695,7.377805
60.398879,11.228125
60.319554,8.931151
60.249709,6.424704
60.230697,8.585417
60.204046,6.349809
60.126514,6.634375
60.100702,6.885417
60.089274,6.764583
60.090619,8.28396
60.067014,8.371347
59.930452,6.211799
59.914583,6.189583
59.906657,6.160117
59.90223,10.912731
59.877209,6.893664
59.86789,6.044512
59.842006,6.592145
59.827385,6.894739
59.822112,8.31744
59.819867,7.571875
59.811654,7.404431
59.809012,7.010098
59.790043,7.243736
59.78125,7.971168
59.773248,6.664583
59.757301,7.564405
59.732308,6.631555
59.730349,7.425172
59.719765,6.873795
59.711623,6.492768
59.699824,6.83725
59.649774,7.058071
59.648945,7.890625
59.639707,11.156462
59.581863,11.098308
59.558995,8.417708
59.614663,13.310462
59.538208,11.167708
59.495765,7.836346
59.490553,7.784862
59.460514,7.363756
59.458978,7.183493
59.380905,7.82618
59.374638,6.745492
59.345276,7.292398
59.303513,6.942708
59.260994,7.811021
59.203946,7.758722
59.165631,6.615625
59.165889,8.333605
59.13262,6.897917
59.107506,6.407518
59.04482,7.164632
59.016777,6.648144
59.005779,6.893732
58.993479,6.473716
58.973738,7.126644
58.976343,14.115699
58.96771,9.309236
58.967804,8.088569
58.959869,6.896366
58.886619,6.776684
58.802829,7.547905
58.78137,7.027083
58.732542,6.107802
58.727154,6.622845
58.71875,6.085113
58.673331,6.636458
58.58207,7.307292
58.546008,7.392328
58.368979,12.368581
53.44753,0.027136
51.97705,1.146283
51.913816,10.296595
51.910049,10.377083
51.85044,10.458715
51.838494,0.889583
51.73965,10.311357
51.738484,10.892972
51.663816,0.51028
51.656004,14.393698
51.655924,12.357819
51.647229,10.507557
51.488078,8.057463
51.442181,11.008941
51.383538,9.063669
51.376377,8.726872
51.34823,7.96875
51.334222,3.760417
51.334551,8.271943
51.28355,14.7536
51.217603,14.468683
51.207083,0.135416
51.197271,7.303125
51.192101,7.684375
51.185326,9.056157
51.152582,10.983884
51.143823,7.372836
51.139583,7.395108
51.11277,7.891053
51.098501,0.007292
51.076539,0.397746
51.067678,7.186921
51.0369,7.632605
51.03429,13.010306
50.936718,7.667671
50.925635,13.654715
50.916938,8.141324
50.905423,13.536497
50.831231,13.593768
50.806339,7.286495
50.76542,10.721457
50.75475,6.341009
50.732435,13.220532
50.70701,11.988542
50.685069,13.585417
50.668498,11.976152
50.638391,6.439485
50.617465,6.091207
50.614055,11.494529
50.600972,6.419703
50.588221,5.976042
50.550314,12.182145
50.544672,10.881317
50.530416,12.596845
50.521616,11.714489
50.495425,6.421344
50.488349,13.13399
50.434279,6.211252
50.428296,12.099261
50.396675,12.057292
50.361966,13.416773
50.327549,11.489267
50.213475,4.397568
50.185399,4.385401
50.186524,12.49124
50.175398,12.878646
50.118244,4.111905
50.089394,13.127083
50.08375,12.475874
50.079329,12.347917
49.936747,14.372645
49.911871,5.921385
49.824292,14.430208
49.792852,13.171818
49.633837,14.246187
49.604924,14.181143
49.355211,12.447546
49.259454,13.146875
49.215719,11.178509
49.18011,14.448196
49.127014,10.73529
49.127015,10.962856
49.014005,13.336458
48.917458,5.758424
48.848107,14.489583
48.634395,14.234879
48.601086,4.711159
48.457077,6.922125
48.420063,12.897004
48.354708,4.502087
48.347234,4.456275
48.252157,4.30625
48.219465,11.796599
47.948346,6.955072
47.915207,5.357431
47.916841,13.800281
47.867643,5.373892
47.802462,8.185775
47.682787,6.726042
47.653187,10.742707
47.633119,10.362107
47.619881,10.45891
47.584637,11.551042
47.531076,13.498868
47.38452,3.907475
47.301657,3.917773
47.236282,12.08628
47.196976,11.023958
47.196255,4.058023
47.19619,12.719508
47.167005,12.719691
47.162918,3.874618
47.156158,12.643827
47.151707,8.781262
47.121504,12.061873
47.105251,8.90625
47.100367,6.745475
47.082072,13.334375
47.037748,11.704622
47.034278,9.005012
46.967514,7.284375
46.955614,10.739955
46.882771,7.191852
46.843692,9.011146
46.778152,10.530208
46.717019,7.112753
46.644661,8.496052
46.637801,8.762836
46.634013,8.713255
46.630194,14.700774
46.622075,10.190625
46.611912,8.324163
46.588156,8.324282
46.58535,8.798877
46.577672,9.11736
46.57187,8.332292
46.569321,9.379517
46.563597,8.96512
46.563492,8.546716
46.562641,14.471454
46.558221,8.59564
46.54692,14.297082
46.546548,8.271875
46.538899,10.988927
46.53635,8.678205
46.532511,14.167524
46.518306,10.318234
46.508434,9.632661
46.48029,9.452844
46.480168,8.57161
46.477083,9.347917
46.461125,11.865381
46.459651,8.369886
46.457214,8.659257
46.454602,8.506665
46.451953,1.614409
46.437334,8.432466
46.427011,10.702126
46.42569,7.0451
46.425148,8.40027
46.425947,8.438298
46.424759,12.388615
46.421587,8.347431
46.398224,5.665855
46.380709,8.360417
46.361402,9.314947
46.348851,7.434477
46.349319,11.060863
46.336174,8.284375
46.334882,9.647917
46.334163,10.609375
46.316159,9.944641
46.304843,11.703338
46.294845,5.593949
46.294342,8.303212
46.260774,12.698069
46.238473,2.53125
46.210415,5.466327
46.195665,8.849256
46.161648,12.080347
46.135131,7.569566
46.112361,5.422737
46.100342,10.135285
46.079618,7.402098
46.069125,6.930304
46.053323,5.813657
46.053996,10.51769
46.051389,1.268435
46.046691,7.959375
46.04635,10.432292
45.997117,10.52177
45.996789,7.348808
45.98455,4.044792
45.973251,2.796982
45.93125,7.665625
45.928218,1.457652
45.925248,7.200142
45.898427,7.494972
45.88049,7.593742
45.856384,1.953612
45.825324,0.6832
45.817638,0.644884
45.813451,1.853405
45.766037,11.136907
45.762936,6.645545
45.71097,6.649128
45.684158,6.622928
45.673459,8.682202
45.617757,7.058751
45.58627,1.883039
45.493167,6.93164
45.48592,7.36875
45.483898,7.007509
45.463205,4.253125
45.460305,7.131142
45.429374,7.242363
45.413716,2.49674
45.393983,2.364422
45.377952,2.297048
45.360183,14.718207
45.330805,13.923958
45.248774,1.998424
45.245118,2.22722
45.227754,6.947906
45.20569,6.119687
45.179823,6.58125
45.15307,2.010702
45.150125,4.210531
45.130974,6.043875
45.079631,2.195646
45.065469,1.99916
45.043988,6.139583
45.005144,5.690696
44.960165,5.69088
44.942575,2.221875
44.921137,3.074836
44.892392,3.00381
44.87566,5.806809
44.831768,2.74038
44.817345,5.911998
44.746591,3.822837
44.698055,2.586273
44.661949,2.66875
44.538322,9.205442
44.509561,2.870597
44.473472,6.277083
44.449722,3.93068
44.287269,2.728081
44.209972,2.714583
44.177452,5.952419
44.091522,2.701383
44.086703,6.014295
44.06837,2.813542
44.031608,2.315823
43.976059,11.279782
43.88125,6.535417
43.871452,11.837906
43.849559,6.545506
43.805946,2.346875
43.778616,2.261787
43.766204,3.091998
43.750188,5.928199
43.737135,6.141259
43.698949,6.053781
43.655079,3.401126
43.636211,2.756704
43.599264,6.82978
43.593613,2.597917
43.589656,12.052907
43.540778,5.536948
43.53971,2.490978
43.405806,2.096716
43.388541,0.636458
43.380686,13.160417
43.335412,0.67708
43.056453,13.180012
42.992431,1.959397
42.743582,2.589802
42.702109,12.232386
42.701069,1.53023
42.675989,1.702272
42.67555,1.450445
42.659255,1.917844
42.657374,2.542496
42.646662,2.126298
42.63125,2.910417
42.581613,1.896785
42.574359,2.109092
42.56148,2.000685
42.515384,13.367572
42.343865,2.831377
42.327908,0.743753
42.329276,9.021315
42.31492,0.210137
42.298545,9.483516
42.277661,13.027083
42.231108,12.944126
42.181481,0.915419
42.152903,0.236023
42.127742,0.315625
42.123684,1.880725
42.093695,1.295131
42.056884,0.887933
42.014198,14.356312
41.981773,0.614583
41.979508,2.525444
41.969997,2.411454
41.965096,1.605297
41.964173,8.965974
41.940745,1.192526
41.909387,0.884203
41.88476,0.585493
41.85649,0.836575
41.830538,14.855973
41.618254,14.972221
41.369354,0.271784
41.251801,0.914505
41.2447,0.430615
41.233451,0.540625
41.137217,0.000485
41.01424,9.275189
40.885004,8.89785
40.817877,0.135449
40.78806,9.02259
40.635417,9.60625
40.610987,8.456294
40.588475,9.151042
40.554498,8.665625
40.478864,8.56321
40.142011,9.328993
40.131875,9.189633
40.131133,9.132404
40.12952,9.28769
40.014438,8.860417
39.951373,9.429076
39.751365,9.090349
39.664746,9.314622
39.606456,9.254823
39.093518,8.590974
37.999007,13.082403
37.955298,13.648958
37.92222,13.371813
37.885672,12.717911
37.831102,14.575828
37.789575,13.098033
37.693958,12.752083
37.671547,14.609313
37.668355,13.553407
37.627841,13.065143
37.607455,14.346875
37.581548,14.206227
37.319324,14.96753
37.191136,14.28709
37.17955,9.475369
37.167722,9.755616
37.058462,9.545999
37.045283,9.863779
37.022558,8.939581
36.988771,9.609375
36.970353,14.77272
36.826729,10.988542
36.774619,10.028436
36.764583,9.002083
36.749159,8.742571
36.740305,10.921461
36.733873,8.532809
36.719814,10.628439
36.70114,10.772729
36.670951,8.787968
36.651373,3.419799
36.611093,8.044296
36.601388,3.346875
36.59139,9.396811
36.587953,6.898616
36.582526,5.575704
36.533574,2.304699
36.532426,10.489442
36.509472,10.009148
36.472177,5.272917
36.463189,7.235045
36.365865,2.560417
36.338509,6.844092
36.313211,8.703125
36.263324,7.859864
36.260015,3.713542
36.250357,9.792451
36.242999,3.071649
36.233526,6.279497
36.192385,2.099316
36.171641,5.150723
36.162697,2.562293
36.155485,9.352593
36.152089,10.214625
36.061521,9.872114
36.043279,1.611403
36.00889,0.973666
35.997415,9.477213
35.975135,1.312181
35.959675,0.964583
35.831424,4.568706
35.746919,2.776042
35.57179,0.586458
35.568698,9.747861
35.564811,1.935414
35.521177,0.047035
35.425899,1.562846
35.389743,9.692267
35.344664,1.038542
35.247005,0.596964
35.165377,7.019792
34.85386,5.923963
32.406643,14.339294
