172706;;0.0;;12.8|||
199919;;5.9;;56.8|||
172709;;0.0;;34.5|||
150691;;0.0;;0.0|||
201676;;29.7;;136.89999999999998|||
146509;;114.0;;51.9|||
146510;;113.6;;53.3|||
146511;;96.0;;43.900000000000006|||
209012;;14.5;;91.8|||
203048;;33.1;;85.10000000000001|||
141617;;4.200000000000001;;6.3|||
141618;;3.0;;4.200000000000001|||
141624;;8.299999999999999;;8.600000000000001|||
200603;;15.0;;36.6|||
200604;;16.2;;88.2|||
146433;;52.6;;18.000000000000004|||
208703;;23.2;;52.099999999999994|||
208705;;16.8;;32.5|||
208709;;1.1;;23.4|||
199910;;16.599999999999998;;66.29999999999998|||
196171;;15.7;;21.900000000000002|||
196180;;21.9;;15.100000000000001|||
196182;;44.2;;35.6|||
196184;;31.299999999999997;;19.9|||
196190;;42.9;;23.900000000000002|||
196193;;48.00000000000001;;23.4|||
147907;;0.0;;0.0|||
204645;;0.2;;38.4|||
204646;;0.6;;32.1|||
174729;;0.0;;9.2|||
197156;;0.2;;0.0|||
152654;;0.0;;0.0|||
152652;;0.1;;4.1|||
208329;;43.2;;4.3|||
196158;;9.999999999999998;;32.6|||
196160;;43.8;;34.900000000000006|||
196162;;11.200000000000001;;14.600000000000001|||
208673;;3.5;;36.7|||
201980;;37.1;;144.2|||
196165;;35.1;;44.0|||
196166;;36.599999999999994;;12.6|||
196172;;43.8;;34.900000000000006|||
208687;;4.6;;28.0|||
172663;;0.0;;1.6|||
196802;;80.10000000000001;;22.5|||
197322;;58.599999999999994;;30.900000000000002|||
197341;;6.5;;10.2|||
207429;;2.1;;69.29999999999998|||
198919;;8.5;;46.099999999999994|||
199090;;18.7;;24.299999999999997|||
199092;;5.7;;26.900000000000002|||
196803;;11.7;;4.300000000000001|||
196805;;8.899999999999999;;3.8999999999999995|||
196854;;16.0;;71.6|||
196855;;13.3;;42.00000000000001|||
196856;;3.4000000000000004;;19.6|||
196925;;66.10000000000001;;19.400000000000002|||
207602;;5.9;;6.5|||
202341;;9.2;;89.5|||
202355;;11.0;;84.10000000000001|||
161775;;15.399999999999999;;50.5|||
157247;;67.4;;0.3|||
156281;;6.3;;52.2|||
161516;;11.5;;24.400000000000006|||
145886;;65.69999999999999;;56.89999999999999|||
157252;;43.5;;4.3|||
156282;;0.0;;0.1|||
156283;;0.0;;0.0|||
156284;;0.0;;0.0|||
161517;;11.4;;7.199999999999999|||
156883;;7.499999999999998;;19.700000000000003|||
156903;;1.6000000000000003;;12.5|||
156904;;1.6;;10.3|||
207930;;16.6;;72.60000000000001|||
160969;;48.10000000000001;;71.6|||
157302;;14.599999999999998;;8.6|||
155392;;0.5;;32.6|||
163358;;0.0;;35.9|||
207933;;15.3;;91.7|||
157251;;43.5;;4.3|||
174915;;1.2999999999999998;;9.299999999999999|||
174917;;1.7;;7.500000000000001|||
159214;;3.6;;31.799999999999997|||
159215;;0.7;;9.9|||
144656;;75.1;;35.900000000000006|||
157250;;54.0;;0.1|||
148698;;7.5;;0.0|||
153235;;2.1;;0.30000000000000004|||
202351;;15.899999999999999;;129.6|||
159216;;3.0;;35.4|||
159219;;1.0;;33.800000000000004|||
156682;;25.699999999999996;;0.30000000000000004|||
156697;;15.4;;0.1|||
161518;;18.4;;1.4|||
161519;;6.3;;3.8000000000000007|||
202356;;12.1;;110.4|||
202361;;29.1;;145.7|||
204159;;0.0;;0.1|||
156699;;32.3;;0.8|||
156910;;5.7;;0.0|||
157248;;67.4;;0.3|||
197709;;15.6;;0.2|||
157245;;36.099999999999994;;65.9|||
156905;;1.6;;10.3|||
156906;;5.8;;11.500000000000002|||
156907;;9.9;;0.0|||
153231;;14.8;;26.9|||
153233;;1.9000000000000001;;0.4|||
202337;;10.6;;97.89999999999999|||
156059;;6.3;;53.4|||
161515;;12.5;;18.4|||
156387;;0.0;;11.100000000000001|||
159222;;0.7;;23.699999999999996|||
157045;;0.8;;19.6|||
157049;;0.7;;20.9|||
156868;;8.4;;29.9|||
156869;;8.4;;29.9|||
161520;;21.5;;19.200000000000003|||
156872;;6.1;;14.1|||
163351;;0.0;;42.4|||
161521;;18.5;;10.4|||
156062;;6.8;;65.89999999999999|||
161499;;116.6;;47.00000000000001|||
161500;;79.3;;70.1|||
161501;;55.2;;58.99999999999999|||
161506;;51.1;;78.60000000000001|||
163756;;1.2;;17.9|||
149949;;5.000000000000001;;16.400000000000002|||
149952;;0.0;;12.1|||
161512;;5.7;;11.0|||
172988;;51.8;;29.0|||
156275;;1.2;;36.1|||
156276;;1.2;;36.1|||
171743;;1.0;;6.6|||
171408;;7.800000000000001;;7.9|||
172990;;29.0;;53.300000000000004|||
173002;;10.5;;7.199999999999999|||
156279;;6.3;;53.4|||
162996;;2.4;;17.599999999999998|||
163696;;0.0;;1.2000000000000002|||
162757;;0.0;;18.6|||
162759;;0.0;;18.299999999999997|||
162768;;16.799999999999997;;9.399999999999999|||
171686;;0.4;;1.0|||
164101;;0.0;;1.0|||
163697;;0.0;;1.2000000000000002|||
162769;;3.3;;13.700000000000001|||
162771;;17.3;;8.4|||
162772;;3.5000000000000004;;12.899999999999999|||
162773;;6.200000000000001;;17.8|||
172972;;4.0;;107.5|||
159196;;10.5;;8.2|||
172983;;92.6;;89.69999999999999|||
157367;;1.7;;19.399999999999995|||
157373;;0.0;;19.900000000000002|||
164712;;0.9;;8.4|||
164715;;3.7;;0.1|||
159197;;10.5;;8.2|||
159199;;13.1;;9.899999999999999|||
159201;;11.7;;9.2|||
159202;;10.600000000000001;;9.6|||
159282;;0.1;;15.200000000000001|||
159295;;0.30000000000000004;;40.9|||
159300;;0.0;;46.1|||
160326;;0.7;;17.400000000000002|||
162744;;0.30000000000000004;;34.50000000000001|||
159138;;0.0;;35.300000000000004|||
176140;;18.2;;1.5|||
176149;;18.2;;1.5|||
159139;;0.0;;35.300000000000004|||
156067;;1.5;;16.200000000000003|||
156068;;8.5;;36.49999999999999|||
156069;;8.1;;28.6|||
157656;;0.0;;21.700000000000003|||
157657;;0.0;;21.700000000000003|||
156223;;3.900000000000001;;19.200000000000003|||
156233;;0.0;;0.0|||
160978;;82.6;;127.7|||
160980;;20.599999999999998;;5.6|||
160984;;225.50000000000003;;11.5|||
160985;;71.6;;11.3|||
160994;;17.5;;16.7|||
160995;;27.8;;33.2|||
156237;;1.6;;19.6|||
156063;;6.3;;53.4|||
165233;;0.0;;3.7|||
161514;;42.7;;76.9|||
161058;;66.39999999999999;;83.2|||
161061;;99.8;;62.9|||
161062;;99.8;;62.9|||
161495;;70.7;;87.20000000000002|||
161510;;109.1;;20.3|||
159795;;0.0;;22.799999999999997|||
159796;;0.0;;22.500000000000004|||
157307;;20.3;;8.8|||
156064;;4.8;;26.900000000000006|||
156065;;2.8000000000000003;;32.1|||
156066;;8.1;;28.6|||
150102;;0.0;;0.0|||
157493;;6.8999999999999995;;2.5|||
159929;;2.1;;37.0|||
159930;;12.899999999999999;;23.200000000000003|||
159937;;11.7;;14.2|||
160986;;74.20000000000002;;225.50000000000003|||
160987;;11.6;;22.8|||
160988;;14.6;;23.4|||
160990;;15.799999999999999;;17.4|||
156242;;1.9000000000000001;;38.4|||
156249;;2.6;;57.2|||
156250;;2.6;;57.2|||
160992;;16.0;;17.3|||
160581;;53.8;;116.6|||
160582;;53.8;;116.6|||
207226;;30.5;;13.6|||
161029;;15.399999999999999;;50.5|||
156251;;2.6;;57.2|||
156058;;1.2000000000000002;;22.800000000000004|||
156060;;6.3;;53.4|||
156061;;1.2;;35.3|||
166187;;0.0;;9.2|||
162949;;24.6;;15.5|||
156736;;19.799999999999997;;28.599999999999998|||
156737;;11.8;;21.9|||
160114;;0.2;;9.6|||
160115;;3.6;;0.2|||
160207;;8.100000000000001;;48.4|||
168244;;0.1;;11.2|||
192642;;6.4;;11.3|||
152608;;10.600000000000001;;12.3|||
214138;;16.9;;6.300000000000001|||
168248;;0.2;;11.5|||
168253;;5.6;;39.7|||
168254;;7.699999999999999;;48.3|||
168269;;10.6;;51.400000000000006|||
214140;;16.9;;6.300000000000001|||
161431;;0.2;;5.2|||
162968;;0.4;;4.9|||
162969;;0.0;;8.5|||
168242;;0.1;;10.1|||
149839;;2.3000000000000003;;6.0|||
168243;;0.0;;8.100000000000001|||
154667;;9.9;;0.0|||
154670;;5.8;;11.500000000000002|||
156183;;1.1;;0.0|||
193382;;10.600000000000001;;1.4|||
151403;;11.999999999999998;;17.9|||
156738;;19.4;;30.6|||
154656;;0.0;;0.0|||
154659;;0.0;;0.1|||
154660;;0.0;;0.0|||
154673;;30.300000000000004;;0.0|||
156740;;4.2;;4.5|||
156741;;8.1;;11.6|||
192661;;0.9;;1.3|||
162763;;0.0;;0.0|||
159193;;12.4;;9.600000000000001|||
159195;;23.4;;21.000000000000004|||
155271;;23.8;;18.5|||
155272;;23.6;;10.799999999999999|||
155276;;19.1;;4.1000000000000005|||
193117;;5.2;;10.4|||
155062;;19.6;;39.800000000000004|||
164470;;0.1;;7.3|||
228427;;3.7000000000000006;;8.899999999999999|||
157559;;25.4;;5.5|||
157565;;1.9000000000000001;;35.8|||
157566;;5.5;;43.30000000000001|||
157567;;2.9000000000000004;;41.50000000000001|||
157568;;8.5;;14.000000000000002|||
172527;;6.199999999999999;;7.199999999999999|||
157569;;4.6000000000000005;;20.3|||
157570;;7.9;;19.900000000000002|||
157469;;4.8;;47.1|||
166278;;0.0;;15.9|||
166281;;0.2;;12.700000000000001|||
160099;;11.100000000000001;;0.0|||
160111;;32.9;;0.0|||
160845;;9.400000000000002;;10.600000000000001|||
166592;;20.2;;1.9000000000000001|||
166598;;11.4;;23.5|||
166600;;4.7;;11.9|||
149119;;38.1;;0.1|||
168235;;1.8000000000000003;;8.6|||
168238;;3.8999999999999995;;0.0|||
168476;;0.30000000000000004;;9.0|||
168478;;0.0;;9.8|||
160848;;4.2;;5.9|||
160853;;30.499999999999996;;11.600000000000001|||
160855;;7.499999999999999;;4.1|||
160858;;29.0;;10.7|||
166595;;0.0;;14.5|||
162624;;0.0;;11.100000000000001|||
152631;;28.200000000000003;;113.79999999999998|||
147904;;0.1;;0.0|||
203051;;49.9;;67.89999999999999|||
208738;;12.2;;19.7|||
172002;;0.2;;33.400000000000006|||
203055;;44.7;;55.6|||
208596;;1.6999999999999997;;25.6|||
196040;;0.1;;7.7|||
196052;;1.0999999999999999;;3.8|||
196081;;17.7;;21.9|||
196087;;34.7;;42.5|||
203053;;49.7;;56.2|||
203054;;21.4;;23.799999999999997|||
171952;;0.4;;14.799999999999999|||
171956;;0.30000000000000004;;19.5|||
171958;;0.2;;22.099999999999998|||
203229;;33.3;;88.79999999999998|||
163209;;21.4;;57.800000000000004|||
166728;;9.600000000000001;;23.2|||
167693;;20.0;;4.999999999999999|||
167692;;20.0;;4.999999999999999|||
166553;;5.700000000000001;;9.600000000000001|||
169176;;8.9;;6.9|||
177004;;3.5;;6.3999999999999995|||
166710;;7.2;;15.1|||
174714;;0.1;;0.1|||
174719;;0.1;;0.1|||
169526;;1.1;;4.0|||
169527;;0.3;;9.799999999999999|||
170546;;20.1;;4.5|||
166692;;1.3;;71.8|||
170548;;7.2;;2.1999999999999997|||
170549;;13.299999999999999;;2.4|||
170550;;13.299999999999999;;2.4|||
170182;;1.2000000000000002;;0.0|||
170183;;0.0;;30.099999999999998|||
170186;;9.4;;82.39999999999999|||
170187;;9.4;;82.39999999999999|||
166712;;20.400000000000002;;20.0|||
175337;;10.8;;0.4|||
161156;;61.7;;239.89999999999998|||
167914;;47.5;;3.4000000000000004|||
167816;;63.8;;4.7|||
171859;;0.0;;3.0|||
173016;;0.4;;18.3|||
173018;;0.0;;9.9|||
168533;;22.3;;17.5|||
168542;;9.3;;22.1|||
168545;;17.5;;40.2|||
176741;;6.199999999999999;;0.8|||
176830;;0.6;;0.0|||
166703;;3.1;;18.2|||
175340;;3.7;;20.900000000000002|||
173900;;0.0;;18.4|||
173901;;0.0;;5.8|||
173903;;0.0;;18.4|||
172821;;0.6;;13.4|||
175243;;2.5;;20.700000000000003|||
172576;;8.2;;15.9|||
166684;;4.1;;6.7|||
167933;;3.6;;0.2|||
167934;;0.2;;9.6|||
168504;;7.8;;29.099999999999998|||
169189;;1.6;;8.0|||
169195;;5.3999999999999995;;19.0|||
169196;;5.3999999999999995;;19.0|||
169197;;1.6;;8.0|||
167504;;1.2000000000000002;;15.8|||
164729;;4.1;;12.700000000000001|||
164730;;3.3;;18.9|||
175330;;4.6;;12.5|||
172594;;2.6;;8.6|||
172596;;2.6;;8.6|||
172598;;18.6;;18.9|||
170035;;0.8999999999999999;;4.4|||
169533;;13.1;;9.899999999999999|||
169990;;15.7;;14.399999999999999|||
168506;;7.8;;29.099999999999998|||
166701;;4.9;;38.900000000000006|||
172569;;5.1;;10.100000000000001|||
172570;;3.7;;6.200000000000001|||
172571;;5.1;;10.100000000000001|||
172572;;5.1;;10.100000000000001|||
179566;;7.4;;2.6|||
172597;;16.6;;26.699999999999996|||
176985;;0.0;;8.4|||
161137;;3.3;;8.299999999999999|||
170074;;2.4;;0.9|||
170175;;44.400000000000006;;3.4000000000000004|||
166693;;1.6;;51.1|||
171873;;2.6000000000000005;;11.9|||
172573;;4.1000000000000005;;14.799999999999999|||
172574;;4.1000000000000005;;14.799999999999999|||
168532;;5.6;;13.0|||
168535;;4.4;;25.3|||
168874;;2.9;;0.4|||
179586;;8.5;;2.8000000000000003|||
179587;;9.400000000000002;;3.0999999999999996|||
179661;;7.2;;68.0|||
173081;;0.1;;9.5|||
173090;;5.9;;42.0|||
173092;;7.5;;31.299999999999997|||
172605;;12.5;;13.200000000000001|||
172611;;22.9;;26.400000000000002|||
182243;;0.0;;18.2|||
182245;;0.0;;25.2|||
167920;;0.0;;44.7|||
170181;;1.2000000000000002;;0.0|||
166694;;1.4000000000000001;;53.4|||
172567;;0.0;;5.4|||
168883;;5.8999999999999995;;22.900000000000002|||
168884;;4.4;;68.3|||
171893;;0.2;;5.8|||
172702;;0.1;;6.8|||
166689;;2.7;;12.600000000000001|||
176287;;17.3;;11.9|||
169907;;0.1;;17.0|||
172568;;3.7;;6.200000000000001|||
190169;;7.1000000000000005;;8.1|||
167775;;27.0;;2.5|||
167707;;0.1;;18.2|||
174182;;13.3;;27.5|||
166690;;6.4;;16.900000000000002|||
169991;;15.7;;14.399999999999999|||
173021;;0.0;;22.3|||
173025;;0.2;;6.500000000000001|||
173031;;0.0;;41.1|||
169209;;2.0;;2.2|||
161152;;55.8;;124.80000000000001|||
161154;;108.30000000000001;;206.3|||
167779;;49.199999999999996;;5.199999999999998|||
179014;;0.0;;0.5|||
179429;;1.6;;4.2|||
179431;;0.2;;8.399999999999999|||
175335;;7.1;;19.3|||
175761;;9.9;;10.0|||
167694;;0.0;;27.2|||
174566;;0.0;;0.0|||
174584;;10.5;;6.0|||
169415;;25.400000000000002;;23.299999999999997|||
158163;;23.900000000000002;;188.89999999999998|||
158164;;13.900000000000002;;142.5|||
158165;;13.900000000000002;;142.5|||
179660;;2.6999999999999997;;8.1|||
179666;;11.3;;8.4|||
166725;;18.2;;10.899999999999999|||
175819;;3.6;;13.299999999999999|||
166540;;6.4;;16.900000000000002|||
172616;;18.7;;23.2|||
172617;;13.200000000000001;;23.200000000000003|||
172618;;24.0;;28.4|||
175268;;5.199999999999999;;0.0|||
169992;;15.7;;14.399999999999999|||
170481;;23.200000000000003;;15.9|||
170547;;18.100000000000005;;4.1000000000000005|||
166726;;11.6;;22.6|||
177757;;26.6;;26.900000000000002|||
166634;;14.5;;7.9|||
166635;;25.9;;16.599999999999998|||
166551;;5.700000000000001;;9.600000000000001|||
166729;;38.900000000000006;;36.2|||
166529;;6.500000000000001;;20.400000000000002|||
167676;;47.800000000000004;;4.300000000000001|||
169410;;18.2;;10.899999999999999|||
165941;;0.0;;8.799999999999999|||
166723;;18.6;;8.4|||
166724;;20.4;;19.9|||
179763;;8.399999999999999;;7.300000000000001|||
174565;;1.5;;0.0|||
167937;;0.1;;3.1|||
167695;;0.0;;27.2|||
167699;;0.0;;55.300000000000004|||
176988;;0.0;;12.4|||
167923;;44.7;;3.9|||
170393;;5.1;;10.799999999999999|||
179798;;5.3;;1.8000000000000003|||
175804;;3.0;;23.4|||
175811;;3.6;;13.299999999999999|||
166539;;2.6;;25.3|||
166727;;20.400000000000002;;20.0|||
173899;;0.0;;23.5|||
167705;;0.1;;10.7|||
167930;;16.8;;1.8|||
190176;;0.4;;14.1|||
189436;;2.5;;10.6|||
187760;;6.1;;0.5|||
186634;;0.0;;6.300000000000001|||
186635;;0.0;;5.800000000000001|||
177888;;0.0;;5.8|||
191178;;1.0;;8.399999999999999|||
191180;;1.2;;3.5|||
178431;;0.1;;3.9000000000000004|||
176882;;5.4;;1.7999999999999998|||
171037;;1.2;;0.3|||
181191;;0.0;;43.39999999999999|||
189426;;0.1;;0.4|||
186668;;24.099999999999998;;14.700000000000001|||
186670;;13.0;;18.9|||
186672;;11.1;;17.7|||
186674;;17.099999999999998;;15.8|||
190970;;0.0;;9.5|||
190971;;0.0;;9.5|||
169387;;0.0;;0.0|||
169184;;0.0;;0.0|||
185919;;26.2;;0.0|||
179771;;13.299999999999999;;12.3|||
188237;;1.7000000000000002;;20.1|||
188627;;6.6;;0.30000000000000004|||
190531;;12.4;;2.3000000000000003|||
186537;;0.0;;12.3|||
186539;;0.1;;14.3|||
186541;;0.4;;13.6|||
162679;;1.4000000000000004;;1.0|||
162680;;1.4000000000000004;;1.0|||
162681;;1.4000000000000004;;1.0|||
190180;;0.0;;0.9|||
190181;;0.0;;0.9|||
163797;;0.0;;0.0|||
190486;;5.1000000000000005;;10.4|||
186800;;0.2;;8.2|||
187899;;0.0;;9.2|||
187901;;0.0;;10.3|||
187903;;0.0;;10.3|||
186534;;0.4;;13.6|||
188286;;0.0;;0.6|||
180373;;2.3;;29.5|||
161240;;124.80000000000001;;10.6|||
186637;;0.0;;3.4000000000000004|||
191120;;0.0;;0.8|||
189899;;4.9;;0.9|||
189938;;2.5000000000000004;;2.1|||
189940;;6.5;;3.5000000000000004|||
189943;;3.5000000000000004;;12.1|||
187765;;5.4;;0.7|||
180326;;10.399999999999999;;30.3|||
180328;;13.1;;29.200000000000003|||
180334;;10.399999999999999;;30.3|||
180336;;4.8;;35.6|||
161176;;108.30000000000001;;206.3|||
185740;;0.0;;1.0|||
179944;;36.39999999999999;;83.60000000000001|||
179898;;0.2;;5.6|||
179902;;0.4;;10.2|||
161181;;55.8;;124.80000000000001|||
161231;;39.2;;131.7|||
161247;;0.0;;0.7|||
185778;;2.6;;13.3|||
186633;;0.0;;2.4|||
188157;;2.9;;41.1|||
174875;;0.4;;0.6|||
186667;;13.0;;18.9|||
189944;;3.5000000000000004;;12.1|||
189949;;3.5000000000000004;;12.1|||
189953;;2.5000000000000004;;2.1|||
190256;;0.0;;7.1|||
168439;;0.0;;0.0|||
177136;;4.299999999999999;;6.0|||
187589;;0.0;;3.8|||
187603;;1.7000000000000002;;0.1|||
190273;;0.0;;10.600000000000001|||
190170;;1.5;;20.1|||
190171;;0.1;;7.199999999999999|||
190173;;0.1;;7.199999999999999|||
190175;;0.5;;10.2|||
188169;;1.4;;44.3|||
191955;;6.699999999999999;;6.8999999999999995|||
180531;;49.3;;64.89999999999999|||
180532;;45.800000000000004;;102.1|||
168365;;11.3;;11.9|||
188338;;9.399999999999999;;11.399999999999999|||
180473;;0.1;;3.6999999999999997|||
191621;;1.3;;0.1|||
190294;;0.0;;0.0|||
165992;;0.7999999999999999;;5.9|||
165994;;0.6;;3.5|||
165995;;21.7;;15.999999999999998|||
166002;;3.5;;3.5999999999999996|||
170633;;1.2;;136.29999999999998|||
170634;;1.5;;83.79999999999998|||
191477;;13.499999999999998;;7.5|||
186198;;0.0;;3.3|||
186200;;0.0;;3.3|||
177784;;0.0;;6.699999999999999|||
166001;;5.9;;4.9|||
185889;;0.0;;7.799999999999999|||
185893;;0.0;;1.2|||
178108;;0.0;;0.0|||
192318;;8.8;;14.100000000000001|||
191488;;2.3000000000000003;;0.2|||
190205;;0.0;;7.3|||
190552;;16.5;;6.1|||
175850;;0.0;;0.0|||
175877;;12.6;;4.3|||
187816;;0.0;;0.2|||
187818;;0.0;;0.8|||
181047;;2.2;;9.2|||
188535;;0.0;;5.8|||
193612;;7.6;;5.2|||
183984;;19.6;;0.0|||
191413;;2.9;;3.7|||
170885;;9.2;;38.900000000000006|||
170887;;0.0;;54.4|||
190296;;0.0;;0.0|||
188525;;0.0;;9.6|||
188534;;0.0;;6.0|||
192171;;23.8;;25.900000000000002|||
192782;;1.2000000000000002;;21.099999999999998|||
180385;;3.4000000000000004;;20.099999999999998|||
180386;;3.4000000000000004;;20.099999999999998|||
180397;;3.4;;14.000000000000002|||
180403;;3.4000000000000004;;20.099999999999998|||
192182;;21.299999999999997;;24.400000000000002|||
180440;;0.1;;6.4|||
180443;;0.1;;6.4|||
190550;;19.7;;5.499999999999999|||
190551;;19.7;;5.499999999999999|||
191478;;0.0;;1.2000000000000002|||
192178;;6.8;;13.5|||
190855;;0.0;;0.0|||
190866;;0.0;;0.0|||
192623;;47.7;;10.5|||
171987;;0.0;;24.7|||
171988;;0.0;;22.900000000000002|||
171989;;0.0;;19.0|||
171993;;0.30000000000000004;;3.4000000000000004|||
182819;;0.30000000000000004;;3.3|||
191459;;0.0;;2.0|||
191469;;0.0;;1.4000000000000001|||
192602;;0.0;;4.4|||
192603;;0.0;;0.0|||
192604;;0.0;;4.4|||
169711;;1.9;;3.3|||
169716;;0.0;;2.5|||
171365;;22.400000000000002;;15.2|||
171982;;0.0;;25.5|||
171985;;0.0;;25.5|||
171995;;8.1;;2.7|||
171998;;4.9;;1.6|||
172000;;9.3;;3.4|||
189901;;4.8999999999999995;;2.6999999999999997|||
170711;;1.0;;59.1|||
191418;;0.4;;2.3000000000000003|||
189569;;3.8;;2.3|||
189577;;3.8;;2.3|||
180477;;79.60000000000001;;94.70000000000002|||
170635;;0.9;;114.7|||
170642;;0.8;;78.5|||
186208;;0.0;;0.2|||
189895;;7.8;;9.2|||
188054;;0.0;;0.0|||
170667;;0.0;;41.1|||
170671;;0.3;;34.5|||
170676;;0.0;;19.8|||
187815;;0.0;;0.8|||
191407;;3.2;;26.6|||
191793;;0.6;;6.5|||
180162;;0.1;;7.199999999999999|||
183460;;3.1;;5.1000000000000005|||
183463;;0.1;;6.2|||
183470;;3.1;;5.1000000000000005|||
183475;;1.9;;4.199999999999999|||
188225;;1.4;;44.3|||
191849;;0.0;;1.2|||
183548;;0.0;;26.0|||
190807;;3.4;;16.8|||
188226;;10.100000000000001;;28.000000000000004|||
191886;;12.2;;4.6000000000000005|||
191887;;12.2;;4.6000000000000005|||
191888;;12.2;;4.6000000000000005|||
191999;;0.7;;0.7|||
192073;;0.0;;2.5|||
192278;;0.5;;13.0|||
186183;;1.2999999999999998;;2.7|||
186199;;0.1;;6.3999999999999995|||
