,EVENT_ID,forest,forest_year
1492,206678,0,8
1493,203020,0,8
1494,206880,0,8
1495,200365,0,8
1496,207496,0,5
1497,207515,0,8
1498,203044,0,8
1499,203019,0,8
1500,201985,0,8
1501,147153,0,8
1502,147830,0,8
1503,207502,0,8
1504,206674,0,8
1505,206675,0,8
1506,206676,0,8
1507,203021,0,8
1508,206875,0,8
1509,202245,0,8
1510,206032,0,8
1511,206033,0,8
1512,206034,0,8
1513,204003,0,8
1514,204102,0,8
1515,202261,0,8
1516,204101,0,8
1517,203958,0,8
1518,196562,0,8
1519,147570,0,0
1520,207837,0,8
1521,207838,0,8
1522,207839,0,8
1523,209276,0,8
1524,209277,0,8
1525,209316,0,8
1526,147560,0,0
1527,208686,0,8
1528,208744,0,8
1529,210170,0,8
1530,206408,0,6
1531,209271,0,8
1532,209043,0,8
1533,210149,0,8
1534,210153,0,8
1535,207914,0,8
1536,202003,0,8
1537,208131,0,8
1538,209044,0,8
1539,208646,0,8
1540,209005,0,8
1541,210158,0,8
1542,207541,0,8
1543,201993,0,8
1544,207539,0,8
1545,207543,0,8
1546,210136,0,8
1547,262552,0,8
1548,262553,0,8
1549,262554,0,8
1550,207931,0,8
1551,210138,0,8
1552,210148,0,8
1553,202008,0,8
1554,208506,0,8
1555,208711,0,8
1556,262549,0,8
1557,262550,0,8
1558,262551,0,8
1559,206409,0,8
1560,202264,0,8
1561,208512,0,8
1562,208745,0,8
1563,208746,0,8
1564,208934,0,8
1565,206679,0,7
1566,206410,0,6
1567,206411,0,6
1568,207886,0,8
1569,210164,0,8
1570,210167,0,8
1571,209511,0,8
1572,199211,0,8
1573,199210,0,8
1574,199213,0,8
1575,200601,0,8
1576,207436,0,8
1577,202786,0,8
1578,207410,0,8
1579,207579,0,8
1580,209299,0,8
1581,147544,0,0
1582,207017,0,8
1583,147868,0,8
1584,147878,0,8
1585,202252,0,8
1586,209301,0,8
1587,209306,0,8
1588,207428,0,8
1589,207411,0,8
1590,207581,0,8
1591,207582,0,8
1592,207840,0,8
1593,209310,0,8
1594,207019,0,8
1595,206882,0,6
1596,208096,0,8
1597,205597,0,8
1598,206889,0,8
1599,202001,0,8
1600,147867,0,8
1601,207836,0,7
1602,147881,0,8
1603,147885,0,7
1604,209313,0,8
1605,209315,0,8
1606,203307,0,8
1607,202100,0,8
1608,204154,0,8
1609,204155,0,7
1610,204156,0,7
1611,204157,0,8
1612,197803,0,8
1613,197804,0,8
1614,168048,0,8
1615,200030,0,8
1616,200028,0,8
1617,200129,0,8
1618,200120,0,8
1619,196307,0,8
1620,194976,0,8
1621,196037,0,8
1622,197889,0,8
1623,197891,0,8
1624,203964,0,8
1625,167572,0,8
1626,167573,0,8
1627,195996,0,8
1628,195998,0,8
1629,195999,0,8
1630,196000,0,8
1631,197892,0,8
1632,168402,0,8
1633,200431,0,8
1634,200437,0,8
1635,200439,0,8
1636,198204,0,8
1637,198206,0,8
1638,198208,0,8
1639,203991,0,8
1640,203996,0,8
1641,204162,0,8
1642,200025,0,8
1643,199373,0,8
1644,196004,0,8
1645,196014,0,8
1646,197828,0,8
1647,197880,0,8
1648,192718,0,8
1649,200443,0,8
1650,200123,0,8
1651,164517,0,8
1652,202259,0,8
1653,200027,0,8
1654,184686,0,8
1655,194945,0,8
1656,194974,0,8
1657,200282,0,8
1658,197881,0,8
1659,193193,0,8
1660,193194,0,8
1661,200135,0,8
1662,196039,0,8
1663,196042,0,8
1664,196045,0,8
1665,196047,0,8
1666,196056,0,8
1667,199372,0,8
1668,195966,0,8
1669,195989,0,8
1670,195990,0,8
1671,195993,0,8
1672,195994,0,8
1673,189650,0,8
1674,168399,0,8
1675,168400,0,8
1676,168401,0,8
1677,200124,0,8
1678,198136,0,8
1679,198137,0,8
1680,198138,0,8
1681,200917,0,8
1682,200922,0,8
1683,198211,0,8
1684,198213,0,8
1685,166049,0,8
1686,166051,0,8
1687,188860,0,8
1688,197810,0,8
1689,197812,0,8
1690,197826,0,8
1691,200125,0,8
1692,200122,0,8
1693,198200,0,8
1694,198202,0,8
1695,198203,0,8
1696,166055,0,8
1697,166056,0,8
1698,166057,0,8
1699,168390,0,8
1700,198083,0,8
1701,166048,0,8
1702,199735,0,8
1703,199117,0,8
1704,195960,0,8
1705,195962,0,8
1706,198085,0,8
1707,198090,0,8
1708,198127,0,8
1709,198129,0,8
1710,198132,0,8
1711,198133,0,8
1712,199466,0,8
1713,199375,0,8
1714,203997,0,8
1715,206036,0,8
1716,198736,0,8
1717,199113,0,8
1718,194829,0,8
1719,194831,0,8
1720,197807,0,8
1721,197809,0,8
1722,200121,0,6
1723,200315,0,8
1724,198054,0,6
1725,199385,0,8
1726,199387,0,8
1727,199374,0,8
1728,196016,0,8
1729,196019,0,8
1730,196021,0,8
1731,196022,0,8
1732,196033,0,8
1733,202101,0,8
1734,202102,0,8
1735,202103,0,8
1736,202104,0,8
1737,203953,0,8
1738,203954,0,8
1739,203955,0,8
1740,202105,0,8
1741,202110,0,8
1742,204148,0,8
1743,202218,0,8
1744,197652,0,0
1745,203771,0,8
1746,204149,0,8
1747,204161,0,8
1748,203956,0,8
1749,203957,0,8
1750,203960,0,8
1751,204153,0,8
1752,202384,0,8
1753,202787,0,8
1754,202249,0,8
1755,205193,0,8
1756,201984,0,8
1757,201996,0,8
1758,149139,0,8
1759,149140,0,8
1760,207648,0,8
1761,201998,0,8
1762,205551,0,8
1763,202256,0,8
1764,146411,0,8
1765,202248,0,8
1766,146508,0,8
1767,202250,0,8
1768,203029,0,8
1769,203035,0,8
1770,203030,0,8
1771,201989,0,8
1772,207694,0,8
1773,207703,0,8
1774,202498,0,8
1775,202500,0,8
1776,147154,0,8
1777,147155,0,8
1778,147156,0,8
1779,147818,0,8
1780,147831,0,8
1781,203031,0,8
1782,207720,0,8
1783,202812,0,8
1784,202788,0,8
1785,207686,0,8
1786,207688,0,8
1787,207682,0,8
1788,202334,0,6
1789,204160,0,8
1790,207711,0,8
1791,207713,0,8
1792,201997,0,8
1793,206788,0,8
1794,201994,0,8
1795,146419,0,8
1796,146430,0,8
1797,206894,0,8
1798,202005,0,8
1799,201987,0,8
1800,202254,0,8
1801,203032,0,8
1802,203033,0,8
1803,207707,0,8
1804,206887,0,8
1805,205179,0,8
1806,205184,0,6
1807,205185,0,8
1808,201986,0,8
1809,201992,0,8
1810,207644,0,7
1811,207171,0,8
1812,207685,0,8
1813,201990,0,8
1814,202247,0,8
1815,201991,0,8
1816,208725,0,8
1817,208727,0,8
1818,202002,0,8
1819,202007,0,8
1820,202258,0,8
1821,207542,0,8
1822,207849,0,8
1823,207693,0,8
1824,202492,0,8
1825,202253,0,8
1826,207591,0,8
1827,202255,0,8
1828,202000,0,8
1829,207650,0,8
1830,202263,0,8
1831,207638,0,8
1832,202244,0,8
1833,207848,0,8
1834,150239,0,8
1835,150242,0,8
1836,200306,0,8
1837,200308,0,8
1838,200705,0,8
1839,200706,0,8
1840,200707,0,8
1841,200732,0,8
1842,200733,0,8
1843,200734,0,8
1844,149120,0,8
1845,200764,0,8
1846,149576,0,8
1847,148655,0,8
1848,149823,0,8
1849,200712,0,8
1850,200718,0,8
1851,200720,0,8
1852,200721,0,8
1853,148931,0,8
1854,200747,0,8
1855,200709,0,8
1856,200722,0,8
1857,144722,0,8
1858,200748,0,8
1859,200749,0,8
1860,200750,0,8
1861,201999,0,8
1862,151419,0,8
1863,200711,0,8
1864,200710,0,8
1865,200715,0,8
1866,200717,0,8
1867,147178,0,8
1868,141619,0,8
1869,141623,0,8
1870,150247,0,8
1871,149121,0,8
1872,147173,0,8
1873,200744,0,8
1874,200745,0,8
1875,200746,0,8
1876,147851,0,8
1877,200756,0,8
1878,144721,0,8
1879,200741,0,8
1880,204000,0,8
1881,200766,0,8
1882,200799,0,8
1883,200801,0,8
1884,146877,0,8
1885,200742,0,8
1886,200743,0,8
1887,146878,0,8
1888,146879,0,8
1889,146880,0,8
1890,147852,0,8
1891,144723,0,8
1892,200724,0,8
1893,200725,0,8
1894,200751,0,8
1895,200752,0,8
1896,200754,0,8
1897,200824,0,8
1898,200826,0,8
1899,200827,0,8
1900,200828,0,8
1901,200662,0,8
1902,200667,0,8
1903,200840,0,8
1904,200841,0,8
1905,148700,0,8
1906,148701,0,8
1907,210229,0,8
1908,200708,0,8
1909,209596,0,8
1910,209595,0,8
1911,200829,0,8
1912,199115,0,8
1913,200830,0,8
1914,200842,0,8
1915,200843,0,8
1916,200844,0,8
1917,141612,0,8
1918,209597,0,8
1919,200831,0,8
1920,200832,0,8
1921,200833,0,8
1922,200663,0,8
1923,200668,0,8
1924,209598,0,8
1925,209599,0,8
1926,199389,0,8
1927,199514,0,8
1928,199519,0,8
1929,200265,0,8
1930,144715,0,8
1931,200701,0,8
1932,200703,0,8
1933,200845,0,8
1934,200848,0,8
1935,149539,0,8
1936,149575,0,8
1937,149574,0,8
1938,149752,0,8
1939,210096,0,8
1940,200266,0,8
1941,200834,0,8
1942,200835,0,8
1943,200837,0,8
1944,148608,0,8
1945,150237,0,8
1946,200815,0,8
1947,200816,0,8
1948,200817,0,8
1949,200838,0,8
1950,200839,0,8
1951,200820,0,8
1952,200821,0,8
1953,200822,0,8
1954,200823,0,8
1955,152618,0,8
1956,152653,0,6
1957,151614,0,8
1958,151579,0,8
1959,165605,0,0
1960,152625,0,8
1961,152626,0,8
1962,152627,0,8
1963,144545,0,8
1964,152622,0,8
1965,150251,0,8
1966,152548,0,8
1967,145889,0,8
1968,150252,0,8
1969,152551,0,8
1970,152607,0,8
1971,152555,0,8
1972,152557,0,8
1973,152601,0,8
1974,152624,0,8
1975,149634,0,8
1976,151820,0,8
1977,152628,0,8
1978,152629,0,8
1979,150958,0,7
1980,150963,0,8
1981,150941,0,8
1982,152509,0,8
1983,151821,0,8
1984,152500,0,8
1985,152501,0,8
1986,152506,0,8
1987,152510,0,8
1988,152545,0,8
1989,200803,0,8
1990,200804,0,8
1991,150599,0,8
1992,200805,0,8
1993,200807,0,8
1994,200810,0,8
1995,200813,0,8
1996,200814,0,8
1997,152558,0,8
1998,210172,0,8
1999,210180,0,8
2000,209275,0,8
2001,210278,0,8
2002,210280,0,8
2003,209079,0,8
2004,209080,0,8
2005,207587,0,8
2006,207847,0,8
2007,208078,0,8
2008,208915,0,8
2009,208849,0,8
2010,210121,0,8
2011,208851,0,8
2012,208852,0,8
2013,208853,0,8
2014,208854,0,8
2015,208706,0,8
2016,208708,0,8
2017,210122,0,8
2018,210126,0,8
2019,208816,0,8
2020,209070,0,8
2021,208074,0,8
2022,198742,0,8
2023,210103,0,8
2024,208511,0,8
2025,210119,0,8
2026,210120,0,8
2027,209038,0,8
2028,209010,0,8
2029,209007,0,8
2030,208848,0,8
2031,208813,0,8
2032,208814,0,8
2033,209039,0,8
2034,209040,0,8
2035,209041,0,8
2036,209042,0,8
2037,202296,0,8
2038,202257,0,8
2039,202251,0,8
2040,208815,0,8
2041,199388,0,8
2042,200798,0,8
2043,208855,0,8
2044,208707,0,8
2045,210128,0,8
2046,202820,0,8
2047,210094,0,8
2048,210095,0,8
2049,208965,0,8
2050,208974,0,8
2051,201687,0,8
2052,201699,0,8
2053,210133,0,8
2054,210135,0,8
2055,201988,0,8
2056,201982,0,8
2057,210224,0,8
2058,208850,0,8
2059,209272,0,8
2060,208926,0,8
2061,207546,0,8
2062,203993,0,8
2063,209298,0,8
2064,203994,0,8
2065,148697,0,8
2066,209274,0,8
2067,210227,0,8
2068,210230,0,8
2069,209273,0,8
2070,209269,0,8
2071,207592,0,8
2072,209011,0,8
2073,208642,0,8
2074,210239,0,8
2075,209078,0,8
2076,208468,0,8
2077,208490,0,8
2078,208942,0,8
2079,208946,0,8
2080,151631,0,8
2081,151635,0,8
2082,153881,0,8
2083,153882,0,8
2084,208904,0,8
2085,208715,0,8
2086,153804,0,7
2087,153807,0,7
2088,164065,0,8
2089,153817,0,7
2090,155206,0,6
2091,215427,0,8
2092,187985,0,8
2093,187968,0,8
2094,215425,0,8
2095,208867,0,8
2096,154453,0,8
2097,154457,0,0
2098,154356,0,8
2099,153792,0,8
2100,154388,0,8
2101,208729,0,8
2102,154627,0,8
2103,154661,0,7
2104,154671,0,8
2105,200636,0,8
2106,200637,0,8
2107,200638,0,8
2108,196088,0,8
2109,154047,0,7
2110,154064,0,8
2111,154116,0,8
2112,151689,0,8
2113,154058,0,8
2114,154062,0,8
2115,154063,0,8
2116,157479,0,0
2117,158431,0,8
2118,158432,0,8
2119,153831,0,8
2120,159206,0,8
2121,159198,0,0
2122,158434,0,7
2123,153828,0,6
2124,158435,0,7
2125,158437,0,8
2126,158440,0,6
2127,158444,0,7
2128,158575,0,8
2129,158569,0,8
2130,158581,0,8
2131,157488,0,0
2132,158439,0,5
2133,153829,0,8
2134,158450,0,7
2135,153830,0,6
2136,159133,0,8
2137,160184,0,7
2138,158506,0,8
2139,158568,0,8
2140,159134,0,8
2141,160185,0,8
2142,192622,0,4
2143,159322,0,8
2144,163633,0,8
2145,153239,0,0
2146,159073,0,8
2147,153964,0,8
2148,153965,0,7
2149,153966,0,8
2150,153967,0,5
2151,153968,0,7
2152,153835,0,8
2153,159079,0,8
2154,159075,0,8
2155,157249,0,8
2156,158969,0,8
2157,153837,0,8
2158,153838,0,8
2159,153839,0,5
2160,153840,0,8
2161,153841,0,7
2162,157296,0,8
2163,153238,0,6
2164,158452,0,8
2165,157246,0,1
2166,153957,0,4
2167,153958,0,8
2168,153959,0,8
2169,153960,0,2
2170,153961,0,8
2171,153962,0,0
2172,153963,0,8
2173,153833,0,8
2174,153834,0,8
2175,157557,0,8
2176,156336,0,8
2177,158448,0,8
2178,157308,0,8
2179,157309,0,8
2180,153832,0,8
2181,159233,0,7
2182,155207,0,5
2183,154701,0,7
2184,154702,0,4
2185,153811,0,5
2186,153812,0,7
2187,153813,0,7
2188,159031,0,8
2189,153814,0,6
2190,153818,0,7
2191,153815,0,8
2192,154065,0,8
2193,158430,0,8
2194,154645,0,6
2195,154732,0,8
2196,154626,0,8
2197,154674,0,8
2198,158576,0,8
2199,154048,0,8
2200,154049,0,8
2201,154050,0,8
2202,157492,0,2
2203,152630,0,8
2204,158972,0,8
2205,159632,0,8
2206,150973,0,8
2207,150974,0,8
2208,158965,0,8
2209,158810,0,8
2210,159633,0,8
2211,153115,0,6
2212,153116,0,7
2213,152547,0,8
2214,153117,0,6
2215,153118,0,2
2216,208647,0,8
2217,153119,0,6
2218,153120,0,0
2219,160697,0,5
2220,149637,0,6
2221,149765,0,8
2222,149584,0,8
2223,155279,0,8
2224,159123,0,8
2225,149537,0,8
2226,155278,0,8
2227,149538,0,8
2228,159649,0,8
2229,156017,0,0
2230,156016,0,0
2231,156018,0,0
2232,156019,0,8
2233,149577,0,8
2234,156687,0,8
2235,159826,0,8
2236,161271,0,0
2237,153253,0,8
2238,161276,0,8
2239,156023,0,0
2240,156055,0,8
2241,156028,0,6
2242,156049,0,8
2243,156243,0,8
2244,156057,0,8
2245,156052,0,4
2246,160096,0,8
2247,161212,0,8
2248,161160,0,8
2249,161162,0,8
2250,160104,0,8
2251,160108,0,8
2252,160098,0,8
2253,160100,0,8
2254,157945,0,8
2255,159212,0,0
2256,158507,0,6
2257,160574,0,0
2258,154913,0,8
2259,159137,0,8
2260,159926,0,7
2261,149536,0,8
2262,149636,0,8
2263,162468,0,8
2264,162471,0,8
2265,160584,0,7
2266,159821,0,8
2267,160097,0,8
2268,160102,0,7
2269,160105,0,8
2270,160106,0,7
2271,149535,0,8
2272,154492,0,8
2273,154514,0,8
2274,156168,0,8
2275,155679,0,8
2276,156170,0,2
2277,156173,0,8
2278,156175,0,0
2279,155682,0,8
2280,161211,0,5
2281,161215,0,8
2282,161220,0,5
2283,161222,0,8
2284,161223,0,8
2285,161292,0,6
2286,161294,0,5
2287,156181,0,7
2288,156278,0,8
2289,155217,0,8
2290,153618,0,8
2291,155499,0,8
2292,167641,0,8
2293,167642,0,8
2294,162077,0,7
2295,162075,0,8
2296,162076,0,8
2297,161194,0,0
2298,161206,0,8
2299,161790,0,8
2300,198989,0,8
2301,154534,0,8
2302,154535,0,8
2303,155654,0,8
2304,156015,0,8
2305,156020,0,4
2306,155661,0,8
2307,155698,0,8
2308,156050,0,0
2309,156051,0,0
2310,156053,0,0
2311,156054,0,8
2312,156056,0,8
2313,156252,0,0
2314,154520,0,8
2315,156778,0,8
2316,156781,0,8
2317,156914,0,7
2318,156916,0,8
2319,156917,0,8
2320,149288,0,8
2321,156915,0,8
2322,154570,0,8
2323,154571,0,8
2324,154532,0,8
2325,155702,0,8
2326,155719,0,8
2327,155717,0,8
2328,155723,0,8
2329,156277,0,8
2330,162078,0,8
2331,161883,0,0
2332,161884,0,0
2333,161885,0,0
2334,167659,0,8
2335,159096,0,8
2336,152310,0,7
2337,166287,0,8
2338,165020,0,8
2339,165021,0,8
2340,166302,0,8
2341,150101,0,6
2342,159039,0,7
2343,166004,0,8
2344,162022,0,8
2345,166058,0,8
2346,157634,0,8
2347,159049,0,8
2348,164233,0,8
2349,162079,0,4
2350,161187,0,8
2351,159097,0,8
2352,161296,0,8
2353,161299,0,8
2354,161300,0,8
2355,161301,0,8
2356,167650,0,8
2357,167656,0,8
2358,161303,0,4
2359,161304,0,8
2360,161306,0,8
2361,161307,0,8
2362,161308,0,7
2363,161309,0,8
2364,152306,0,4
2365,152307,0,7
2366,152308,0,7
2367,161974,0,8
2368,161766,0,8
2369,162080,0,8
2370,161767,0,4
2371,167644,0,8
2372,167645,0,8
2373,161311,0,8
2374,161312,0,0
2375,161313,0,7
2376,167646,0,8
2377,167648,0,8
2378,167657,0,8
2379,152309,0,8
2380,159211,0,0
2381,157360,0,8
2382,153244,0,6
2383,158597,0,8
2384,161086,0,8
2385,160204,0,8
2386,160463,0,8
2387,160465,0,8
2388,158817,0,8
2389,159071,0,8
2390,160462,0,8
2391,158956,0,8
2392,156338,0,7
2393,160989,0,8
2394,160704,0,5
2395,159121,0,7
2396,159124,0,8
2397,160466,0,3
2398,160218,0,8
2399,160583,0,6
2400,159932,0,6
2401,160212,0,8
2402,160459,0,7
2403,158970,0,8
2404,156339,0,8
2405,156340,0,7
2406,156347,0,8
2407,160455,0,4
2408,153241,0,0
2409,156762,0,8
2410,159130,0,8
2411,153243,0,7
2412,156768,0,8
2413,159132,0,8
2414,157361,0,4
2415,153245,0,7
2416,156780,0,8
2417,158585,0,8
2418,149249,0,8
2419,156990,0,8
2420,156993,0,8
2421,153240,0,4
2422,159128,0,8
2423,159131,0,8
2424,158832,0,7
2425,153836,0,8
2426,166145,0,8
2427,167932,0,8
2428,171255,0,8
2429,171267,0,8
2430,171276,0,8
2431,171277,0,8
2432,171280,0,8
2433,167649,0,8
2434,167689,0,0
2435,166332,0,7
2436,167168,0,8
2437,166330,0,8
2438,167986,0,8
2439,167997,0,8
2440,166327,0,8
2441,168088,0,8
2442,166326,0,8
2443,167191,0,6
2444,166876,0,8
2445,166877,0,7
2446,166323,0,0
2447,167188,0,8
2448,166864,0,0
2449,167185,0,7
2450,166007,0,8
2451,168037,0,8
2452,166885,0,7
2453,167618,0,8
2454,168038,0,8
2455,166324,0,0
2456,168022,0,8
2457,167913,0,7
2458,168004,0,8
2459,168011,0,8
2460,167186,0,8
2461,168249,0,8
2462,167055,0,7
2463,167054,0,7
2464,167056,0,8
2465,167973,0,7
2466,167643,0,8
2467,167701,0,8
2468,167981,0,8
2469,166641,0,2
2470,168040,0,8
2471,167873,0,8
2472,171282,0,8
2473,165310,0,4
2474,167522,0,7
2475,166623,0,8
2476,166513,0,8
2477,167927,0,8
2478,166502,0,8
2479,167525,0,8
2480,167931,0,6
2481,166475,0,8
2482,166163,0,8
2483,166249,0,7
2484,167778,0,8
2485,166480,0,8
2486,168351,0,8
2487,166645,0,7
2488,166393,0,8
2489,166162,0,8
2490,171285,0,8
2491,171287,0,8
2492,168012,0,8
2493,168021,0,8
2494,165459,0,8
2495,163114,0,8
2496,162943,0,8
2497,162951,0,8
2498,162380,0,7
2499,202358,0,8
2500,163204,0,8
2501,163205,0,8
2502,163206,0,8
2503,157704,0,8
2504,162387,0,8
2505,162402,0,8
2506,162470,0,8
2507,157666,0,8
2508,157671,0,5
2509,157677,0,7
2510,157680,0,8
2511,157685,0,0
2512,164403,0,8
2513,159466,-1,-1
2514,159467,-1,-1
2515,159468,-1,-1
2516,157700,0,8
2517,157670,0,5
2518,157718,0,8
2519,157672,0,6
2520,157673,0,0
2521,164678,0,7
2522,164714,0,8
2523,159469,-1,-1
2524,164063,0,8
2525,164064,0,7
2526,162473,0,8
2527,164385,0,7
2528,164386,0,7
2529,157719,0,4
2530,157699,0,8
2531,163118,0,8
2532,164392,0,7
2533,164394,0,8
2534,164399,0,5
2535,161243,0,8
2536,162452,0,8
2537,162467,0,8
2538,164401,0,8
2539,164402,0,6
2540,157694,0,6
2541,157698,0,8
2542,162740,0,8
2543,162767,0,8
2544,162948,0,0
2545,163112,0,8
2546,163113,0,0
2547,162472,0,8
2548,164062,0,8
2549,162758,0,8
2550,158416,-1,-1
2551,161202,0,8
2552,159470,-1,-1
2553,163208,0,8
2554,163198,0,8
2555,163203,0,8
2556,157701,0,5
2557,157687,0,8
2558,157689,0,7
2559,157690,0,0
2560,159471,-1,-1
2561,159472,-1,-1
2562,159473,-1,-1
2563,157816,-1,-1
2564,161926,0,8
2565,168475,0,0
2566,168477,0,4
2567,161290,0,8
2568,168934,0,4
2569,163245,0,5
2570,157714,0,4
2571,166830,0,8
2572,166832,0,5
2573,166860,0,8
2574,168537,0,8
2575,166828,0,8
2576,166850,0,8
2577,166836,0,8
2578,168233,0,0
2579,168234,0,0
2580,167600,0,8
2581,168483,0,8
2582,167579,0,8
2583,168237,0,0
2584,157717,0,8
2585,161227,0,0
2586,162859,0,8
2587,162955,0,8
2588,162956,0,8
2589,161192,0,8
2590,166840,0,8
2591,168941,0,8
2592,168942,0,8
2593,163359,0,8
2594,157715,0,8
2595,161196,0,0
2596,161208,0,7
2597,161310,0,0
2598,167652,0,8
2599,166109,0,8
2600,166397,0,0
2601,168024,0,0
2602,167647,0,8
2603,167720,0,8
2604,162660,0,5
2605,168051,0,8
2606,167596,0,8
2607,167598,0,8
2608,168530,0,8
2609,169502,0,8
2610,169504,0,8
2611,164029,0,8
2612,164023,0,8
2613,166486,0,8
2614,166487,0,8
2615,165813,0,8
2616,159482,0,7
2617,166488,0,0
2618,166492,0,8
2619,166494,0,8
2620,178430,0,7
2621,166427,0,8
2622,168485,0,8
2623,168487,0,8
2624,167722,0,8
2625,167723,0,7
2626,165806,0,8
2627,165807,0,8
2628,165811,0,7
2629,182208,0,8
2630,168366,0,8
2631,162673,0,0
2632,162675,0,7
2633,162672,0,8
2634,168026,0,6
2635,165986,0,8
2636,162661,0,8
2637,168027,0,8
2638,168028,0,4
2639,168029,0,6
2640,162650,0,8
2641,162651,0,0
2642,166884,0,7
2643,162663,0,8
2644,162664,0,8
2645,162665,0,4
2646,162666,0,8
2647,162667,0,8
2648,162668,0,8
2649,162670,0,7
2650,162671,0,8
2651,167787,0,8
2652,162652,0,5
2653,162653,0,8
2654,162654,0,5
2655,162656,0,5
2656,162657,0,8
2657,162658,0,8
2658,162659,0,6
2659,168540,0,8
2660,168567,0,8
2661,168569,0,8
2662,159868,0,5
2663,166333,0,8
2664,167704,0,8
2665,167721,0,8
2666,167604,0,8
2667,167576,0,8
2668,167585,0,8
2669,166157,0,8
2670,169078,0,7
2671,166391,0,6
2672,167599,0,8
2673,168025,0,2
2674,168404,0,8
2675,166010,0,8
2676,228430,0,6
2677,166636,0,8
2678,168893,-1,-1
2679,166272,0,8
2680,167163,0,8
2681,165460,0,0
2682,165455,0,8
2683,165457,0,7
2684,166825,0,8
2685,166844,0,8
2686,167170,0,8
2687,165458,0,8
2688,165461,0,8
2689,165281,0,8
2690,165332,0,8
2691,167524,0,8
2692,165322,0,8
2693,165321,0,8
2694,165999,0,7
2695,176375,0,0
2696,166772,0,8
2697,165258,0,8
2698,165268,0,8
2699,165309,0,8
2700,165314,0,8
2701,165278,0,8
2702,165280,0,8
2703,167777,0,8
2704,166303,0,8
2705,166311,0,8
2706,166910,0,8
2707,166909,0,8
2708,166908,0,8
2709,165269,0,8
2710,165942,0,8
2711,165318,0,8
2712,165326,0,8
2713,166319,0,8
2714,164982,0,8
2715,164983,0,8
2716,166067,0,8
2717,166260,0,8
2718,167212,0,7
2719,166269,0,7
2720,166068,0,8
2721,166075,0,8
2722,166640,0,8
2723,166280,0,8
2724,166282,0,8
2725,166317,0,8
2726,166854,0,8
2727,166855,0,8
2728,166858,0,8
2729,166446,0,8
2730,166063,0,8
2731,165282,0,8
2732,167205,0,8
2733,167208,0,8
2734,167228,0,8
2735,167229,0,7
2736,165257,0,8
2737,159052,0,8
2738,166177,0,8
2739,158390,-1,-1
2740,158397,-1,-1
2741,167333,0,8
2742,165267,0,8
2743,165259,0,8
2744,165056,0,8
2745,159050,0,8
2746,159040,0,8
2747,159041,0,8
2748,165885,0,7
2749,166181,0,8
2750,166183,0,8
2751,166184,0,8
2752,166270,0,6
2753,165023,0,8
2754,165026,0,8
2755,165244,0,8
2756,166774,0,4
2757,164363,0,8
2758,166257,0,6
2759,164371,0,8
2760,164372,0,8
2761,167201,0,8
2762,167202,0,8
2763,166071,0,8
2764,165276,0,8
2765,166545,0,8
2766,167700,0,8
2767,167702,0,8
2768,165323,0,8
2769,166185,0,7
2770,166194,0,8
2771,166291,0,8
2772,174530,0,7
2773,162678,-1,-1
2774,172612,0,8
2775,168994,0,8
2776,171951,0,8
2777,176357,0,8
2778,169423,0,8
2779,174386,0,8
2780,172800,0,8
2781,172803,0,8
2782,175998,0,8
2783,159496,0,8
2784,159497,0,8
2785,159498,0,8
2786,175887,0,8
2787,170910,0,0
2788,176353,0,8
2789,176358,0,8
2790,163406,-1,-1
2791,174373,0,8
2792,174910,0,8
2793,174899,0,8
2794,174914,0,8
2795,174916,0,8
2796,172809,0,7
2797,176359,0,7
2798,175173,0,7
2799,172697,0,8
2800,163442,-1,-1
2801,171943,0,8
2802,171954,0,8
2803,170665,0,8
2804,176344,0,7
2805,175803,0,8
2806,174376,0,8
2807,174378,0,8
2808,174380,0,8
2809,173623,0,8
2810,173645,0,2
2811,173652,0,6
2812,173656,0,8
2813,173818,0,8
2814,173808,0,8
2815,173851,0,8
2816,175115,0,8
2817,171895,0,8
2818,169672,0,8
2819,175234,0,8
2820,176348,0,8
2821,176350,0,6
2822,168995,0,8
2823,173660,0,4
2824,176131,0,8
2825,168885,0,7
2826,175235,0,8
2827,175236,0,8
2828,175782,0,8
2829,174627,0,8
2830,159513,0,8
2831,174672,0,2
2832,176337,0,6
2833,176342,0,4
2834,176343,0,7
2835,176362,0,8
2836,159525,0,8
2837,159528,0,8
2838,159538,0,8
2839,172485,0,0
2840,172517,0,1
2841,163455,-1,-1
2842,163459,-1,-1
2843,163457,-1,-1
2844,175721,0,7
2845,176203,0,8
2846,175771,0,7
2847,174015,0,8
2848,168937,0,8
2849,168940,0,8
2850,168944,0,8
2851,168943,0,8
2852,172682,0,8
2853,174633,0,8
2854,175089,0,8
2855,175316,0,8
2856,175354,0,8
2857,166547,0,8
2858,173866,0,8
2859,175193,0,8
2860,175199,0,8
2861,175206,0,8
2862,175222,0,8
2863,175226,0,8
2864,158712,0,8
2865,159499,0,8
2866,159500,0,8
2867,159501,0,8
2868,174089,0,6
2869,174384,0,8
2870,174390,0,8
2871,174683,0,8
2872,175229,0,8
2873,175284,0,8
2874,175296,0,8
2875,175331,0,8
2876,193006,0,7
2877,176369,0,8
2878,176373,0,8
2879,174695,0,8
2880,174503,0,0
2881,175336,0,7
2882,175338,0,2
2883,175339,0,8
2884,172642,0,8
2885,171882,0,8
